Date,Close
2020-05-26 00:00:00-04:00,102.71530151367188
2020-05-27 00:00:00-04:00,102.86417388916016
2020-05-28 00:00:00-04:00,102.79411315917969
2020-05-29 00:00:00-04:00,103.06570434570312
2020-06-01 00:00:00-04:00,103.0077896118164
2020-06-02 00:00:00-04:00,103.09552001953125
2020-06-03 00:00:00-04:00,102.84101104736328
2020-06-04 00:00:00-04:00,102.53386688232422
2020-06-05 00:00:00-04:00,102.59525299072266
2020-06-08 00:00:00-04:00,102.70935821533203
2020-06-09 00:00:00-04:00,102.84101104736328
2020-06-10 00:00:00-04:00,103.26228332519531
2020-06-11 00:00:00-04:00,103.08675384521484
2020-06-12 00:00:00-04:00,103.19207000732422
2020-06-15 00:00:00-04:00,103.5343246459961
2020-06-16 00:00:00-04:00,103.33245849609375
2020-06-17 00:00:00-04:00,103.24473571777344
2020-06-18 00:00:00-04:00,103.35004425048828
2020-06-19 00:00:00-04:00,103.38516998291016
2020-06-22 00:00:00-04:00,103.35881805419922
2020-06-23 00:00:00-04:00,103.34126281738281
2020-06-24 00:00:00-04:00,103.32371520996094
2020-06-25 00:00:00-04:00,103.44659423828125
2020-06-26 00:00:00-04:00,103.56944274902344
2020-06-29 00:00:00-04:00,103.65721130371094
2020-06-30 00:00:00-04:00,103.74496459960938
2020-07-01 00:00:00-04:00,103.80038452148438
2020-07-02 00:00:00-04:00,103.92347717285156
2020-07-06 00:00:00-04:00,103.91470336914062
2020-07-07 00:00:00-04:00,104.07295227050781
2020-07-08 00:00:00-04:00,104.03780364990234
2020-07-09 00:00:00-04:00,104.31036376953125
2020-07-10 00:00:00-04:00,104.18726348876953
2020-07-13 00:00:00-04:00,104.1784896850586
2020-07-14 00:00:00-04:00,104.34554290771484
2020-07-15 00:00:00-04:00,104.35436248779297
2020-07-16 00:00:00-04:00,104.42469024658203
2020-07-17 00:00:00-04:00,104.53021240234375
2020-07-20 00:00:00-04:00,104.6445083618164
2020-07-21 00:00:00-04:00,104.7060546875
2020-07-22 00:00:00-04:00,104.79399108886719
2020-07-23 00:00:00-04:00,104.91709899902344
2020-07-24 00:00:00-04:00,104.88192749023438
2020-07-27 00:00:00-04:00,104.81156158447266
2020-07-28 00:00:00-04:00,104.88192749023438
2020-07-29 00:00:00-04:00,105.00502014160156
2020-07-30 00:00:00-04:00,105.08414459228516
2020-07-31 00:00:00-04:00,105.12811279296875
2020-08-03 00:00:00-04:00,105.16948699951172
2020-08-04 00:00:00-04:00,105.37210845947266
2020-08-05 00:00:00-04:00,105.16948699951172
2020-08-06 00:00:00-04:00,105.3192367553711
2020-08-07 00:00:00-04:00,105.1959457397461
2020-08-10 00:00:00-04:00,105.09905242919922
2020-08-11 00:00:00-04:00,104.80836486816406
2020-08-12 00:00:00-04:00,104.59696960449219
2020-08-13 00:00:00-04:00,104.20939636230469
2020-08-14 00:00:00-04:00,104.11253356933594
2020-08-17 00:00:00-04:00,104.2534408569336
2020-08-18 00:00:00-04:00,104.40319061279297
2020-08-19 00:00:00-04:00,104.24463653564453
2020-08-20 00:00:00-04:00,104.42960357666016
2020-08-21 00:00:00-04:00,104.53533935546875
2020-08-24 00:00:00-04:00,104.49126434326172
2020-08-25 00:00:00-04:00,104.27108764648438
2020-08-26 00:00:00-04:00,104.2534408569336
2020-08-27 00:00:00-04:00,103.89231872558594
2020-08-28 00:00:00-04:00,104.03323364257812
2020-08-31 00:00:00-04:00,104.26226806640625
2020-09-01 00:00:00-04:00,104.47842407226562
2020-09-02 00:00:00-04:00,104.69017791748047
2020-09-03 00:00:00-04:00,104.7166519165039
2020-09-04 00:00:00-04:00,104.19607543945312
2020-09-08 00:00:00-04:00,104.3107681274414
