Date,Close
2020-05-26 00:00:00-04:00,22.57847023010254
2020-05-27 00:00:00-04:00,22.80263900756836
2020-05-28 00:00:00-04:00,22.75780487060547
2020-05-29 00:00:00-04:00,22.5426025390625
2020-06-01 00:00:00-04:00,22.999910354614258
2020-06-02 00:00:00-04:00,23.412382125854492
2020-06-03 00:00:00-04:00,23.699317932128906
2020-06-04 00:00:00-04:00,23.582752227783203
2020-06-05 00:00:00-04:00,24.156631469726562
2020-06-08 00:00:00-04:00,24.461502075195312
2020-06-09 00:00:00-04:00,24.21939468383789
2020-06-10 00:00:00-04:00,24.01316261291504
2020-06-11 00:00:00-04:00,22.63226890563965
2020-06-12 00:00:00-04:00,23.02680778503418
2020-06-15 00:00:00-04:00,23.233325958251953
2020-06-16 00:00:00-04:00,23.514118194580078
2020-06-17 00:00:00-04:00,23.342021942138672
2020-06-18 00:00:00-04:00,23.387310028076172
2020-06-19 00:00:00-04:00,23.269559860229492
2020-06-22 00:00:00-04:00,23.514118194580078
2020-06-23 00:00:00-04:00,23.56846809387207
2020-06-24 00:00:00-04:00,23.00688362121582
2020-06-25 00:00:00-04:00,23.242380142211914
2020-06-26 00:00:00-04:00,22.771379470825195
2020-06-29 00:00:00-04:00,23.09745979309082
2020-06-30 00:00:00-04:00,23.44165802001953
2020-07-01 00:00:00-04:00,23.477888107299805
2020-07-02 00:00:00-04:00,23.595640182495117
2020-07-06 00:00:00-04:00,23.740568161010742
2020-07-07 00:00:00-04:00,23.514118194580078
2020-07-08 00:00:00-04:00,23.70433807373047
2020-07-09 00:00:00-04:00,23.459774017333984
2020-07-10 00:00:00-04:00,23.71339225769043
2020-07-13 00:00:00-04:00,23.56846809387207
2020-07-14 00:00:00-04:00,24.0213565826416
2020-07-15 00:00:00-04:00,24.365554809570312
2020-07-16 00:00:00-04:00,24.22968864440918
2020-07-17 00:00:00-04:00,24.34743881225586
2020-07-20 00:00:00-04:00,24.501422882080078
2020-07-21 00:00:00-04:00,24.61917495727539
2020-07-22 00:00:00-04:00,24.73692512512207
2020-07-23 00:00:00-04:00,24.483308792114258
2020-07-24 00:00:00-04:00,24.419902801513672
2020-07-27 00:00:00-04:00,24.782215118408203
2020-07-28 00:00:00-04:00,24.682579040527344
2020-07-29 00:00:00-04:00,25.01772117614746
2020-07-30 00:00:00-04:00,24.854679107666016
2020-07-31 00:00:00-04:00,24.73692512512207
2020-08-03 00:00:00-04:00,24.80033302307129
2020-08-04 00:00:00-04:00,25.153587341308594
2020-08-05 00:00:00-04:00,25.443437576293945
2020-08-06 00:00:00-04:00,25.543071746826172
2020-08-07 00:00:00-04:00,25.31662940979004
2020-08-10 00:00:00-04:00,25.488725662231445
2020-08-11 00:00:00-04:00,25.47966957092285
2020-08-12 00:00:00-04:00,25.715173721313477
2020-08-13 00:00:00-04:00,25.65176773071289
2020-08-14 00:00:00-04:00,25.597423553466797
2020-08-17 00:00:00-04:00,25.932559967041016
2020-08-18 00:00:00-04:00,25.90538787841797
2020-08-19 00:00:00-04:00,25.769519805908203
2020-08-20 00:00:00-04:00,25.841981887817383
2020-08-21 00:00:00-04:00,25.742345809936523
2020-08-24 00:00:00-04:00,25.81480598449707
2020-08-25 00:00:00-04:00,25.91444206237793
2020-08-26 00:00:00-04:00,26.2677001953125
2020-08-27 00:00:00-04:00,26.222410202026367
2020-08-28 00:00:00-04:00,26.204294204711914
2020-08-31 00:00:00-04:00,26.005020141601562
2020-09-01 00:00:00-04:00,26.1771240234375
2020-09-02 00:00:00-04:00,26.2677001953125
2020-09-03 00:00:00-04:00,25.751405715942383
2020-09-04 00:00:00-04:00,25.552127838134766
2020-09-08 00:00:00-04:00,24.99054527282715
2020-09-09 00:00:00-04:00,25.588363647460938
2020-09-10 00:00:00-04:00,25.180757522583008
2020-09-11 00:00:00-04:00,25.253219604492188
2020-09-14 00:00:00-04:00,25.488725662231445
2020-09-15 00:00:00-04:00,25.52495574951172
2020-09-16 00:00:00-04:00,25.307571411132812
2020-09-17 00:00:00-04:00,25.307571411132812
2020-09-18 00:00:00-04:00,25.0992374420166
2020-09-21 00:00:00-04:00,24.646347045898438
2020-09-22 00:00:00-04:00,24.927141189575195
2020-09-23 00:00:00-04:00,24.356496810913086
2020-09-24 00:00:00-04:00,24.51953887939453
2020-09-25 00:00:00-04:00,24.646347045898438
2020-09-28 00:00:00-04:00,24.972429275512695
2020-09-29 00:00:00-04:00,24.845619201660156
2020-09-30 00:00:00-04:00,24.827505111694336
2020-10-01 00:00:00-04:00,24.972429275512695
2020-10-02 00:00:00-04:00,24.945255279541016
2020-10-05 00:00:00-04:00,25.425317764282227
2020-10-06 00:00:00-04:00,25.03583335876465
2020-10-07 00:00:00-04:00,25.407203674316406
2020-10-08 00:00:00-04:00,25.778575897216797
2020-10-09 00:00:00-04:00,25.90538787841797
2020-10-12 00:00:00-04:00,25.97784996032715
2020-10-13 00:00:00-04:00,25.751405715942383
2020-10-14 00:00:00-04:00,25.678939819335938
2020-10-15 00:00:00-04:00,25.606477737426758
2020-10-16 00:00:00-04:00,25.543071746826172
2020-10-19 00:00:00-04:00,25.307571411132812
2020-10-20 00:00:00-04:00,25.398147583007812
2020-10-21 00:00:00-04:00,25.289457321166992
2020-10-22 00:00:00-04:00,25.380033493041992
2020-10-23 00:00:00-04:00,25.461549758911133
2020-10-26 00:00:00-04:00,24.99054527282715
2020-10-27 00:00:00-04:00,24.918081283569336
2020-10-28 00:00:00-04:00,24.00324058532715
2020-10-29 00:00:00-04:00,24.111934661865234
2020-10-30 00:00:00-04:00,23.9760684967041
2020-11-02 00:00:00-05:00,24.28403663635254
2020-11-03 00:00:00-05:00,24.827505111694336
2020-11-04 00:00:00-05:00,24.954315185546875
2020-11-05 00:00:00-05:00,25.561187744140625
2020-11-06 00:00:00-05:00,25.552127838134766
2020-11-09 00:00:00-05:00,25.95067596435547
2020-11-10 00:00:00-05:00,26.19523811340332
2020-11-11 00:00:00-05:00,26.376394271850586
2020-11-12 00:00:00-05:00,25.95067596435547
2020-11-13 00:00:00-05:00,26.077484130859375
2020-11-16 00:00:00-05:00,26.548490524291992
2020-11-17 00:00:00-05:00,26.67530059814453
2020-11-18 00:00:00-05:00,26.60283851623535
2020-11-19 00:00:00-05:00,26.71153450012207
2020-11-20 00:00:00-05:00,26.829282760620117
2020-11-23 00:00:00-05:00,27.001384735107422
2020-11-24 00:00:00-05:00,27.472389221191406
2020-11-25 00:00:00-05:00,27.535795211791992
2020-11-27 00:00:00-05:00,27.626375198364258
2020-11-30 00:00:00-05:00,27.427101135253906
2020-12-01 00:00:00-05:00,27.581087112426758
2020-12-02 00:00:00-05:00,27.771297454833984
2020-12-03 00:00:00-05:00,27.96151351928711
2020-12-04 00:00:00-05:00,28.38722801208496
2020-12-07 00:00:00-05:00,28.405344009399414
2020-12-08 00:00:00-05:00,28.468751907348633
2020-12-09 00:00:00-05:00,28.39628791809082
2020-12-10 00:00:00-05:00,28.613677978515625
2020-12-11 00:00:00-05:00,28.468751907348633
2020-12-14 00:00:00-05:00,28.234912872314453
2020-12-15 00:00:00-05:00,28.55586814880371
2020-12-16 00:00:00-05:00,28.53753089904785
2020-12-17 00:00:00-05:00,28.730098724365234
2020-12-18 00:00:00-05:00,28.409147262573242
2020-12-21 00:00:00-05:00,28.198232650756836
2020-12-22 00:00:00-05:00,28.16155242919922
2020-12-23 00:00:00-05:00,28.3541259765625
2020-12-24 00:00:00-05:00,28.482505798339844
2020-12-28 00:00:00-05:00,28.289934158325195
2020-12-29 00:00:00-05:00,28.363296508789062
2020-12-30 00:00:00-05:00,28.47333526611328
2020-12-31 00:00:00-05:00,28.280763626098633
2021-01-04 00:00:00-05:00,28.372467041015625
2021-01-05 00:00:00-05:00,28.904335021972656
2021-01-06 00:00:00-05:00,29.17026710510254
2021-01-07 00:00:00-05:00,29.4820556640625
2021-01-08 00:00:00-05:00,29.445371627807617
2021-01-11 00:00:00-05:00,29.142757415771484
2021-01-12 00:00:00-05:00,29.344501495361328
2021-01-13 00:00:00-05:00,29.298654556274414
2021-01-14 00:00:00-05:00,29.500394821166992
2021-01-15 00:00:00-05:00,29.188610076904297
2021-01-19 00:00:00-05:00,29.2528018951416
2021-01-20 00:00:00-05:00,29.518735885620117
2021-01-21 00:00:00-05:00,29.39952278137207
2021-01-22 00:00:00-05:00,29.01437759399414
2021-01-25 00:00:00-05:00,29.096906661987305
2021-01-26 00:00:00-05:00,28.99603843688965
2021-01-27 00:00:00-05:00,28.225744247436523
2021-01-28 00:00:00-05:00,28.55586814880371
2021-01-29 00:00:00-05:00,28.060680389404297
2021-02-01 00:00:00-05:00,28.372467041015625
2021-02-02 00:00:00-05:00,28.87682342529297
2021-02-03 00:00:00-05:00,28.97769546508789
2021-02-04 00:00:00-05:00,29.087738037109375
2021-02-05 00:00:00-05:00,29.381181716918945
