Date,Close
2020-05-26 00:00:00-04:00,49.881919860839844
2020-05-27 00:00:00-04:00,50.523075103759766
2020-05-28 00:00:00-04:00,51.182559967041016
2020-05-29 00:00:00-04:00,50.7520637512207
2020-06-01 00:00:00-04:00,51.52145004272461
2020-06-02 00:00:00-04:00,51.75043487548828
2020-06-03 00:00:00-04:00,52.10764694213867
2020-06-04 00:00:00-04:00,51.52145004272461
2020-06-05 00:00:00-04:00,52.26335525512695
2020-06-08 00:00:00-04:00,53.03274917602539
2020-06-09 00:00:00-04:00,52.757957458496094
2020-06-10 00:00:00-04:00,52.73048782348633
2020-06-11 00:00:00-04:00,50.513919830322266
2020-06-12 00:00:00-04:00,51.42069625854492
2020-06-15 00:00:00-04:00,50.8593864440918
2020-06-16 00:00:00-04:00,51.83798599243164
2020-06-17 00:00:00-04:00,52.06878662109375
2020-06-18 00:00:00-04:00,51.97646713256836
2020-06-19 00:00:00-04:00,51.727195739746094
2020-06-22 00:00:00-04:00,52.07801818847656
2020-06-23 00:00:00-04:00,52.21650314331055
2020-06-24 00:00:00-04:00,51.12712097167969
2020-06-25 00:00:00-04:00,51.70873260498047
2020-06-26 00:00:00-04:00,51.210205078125
2020-06-29 00:00:00-04:00,51.21943664550781
2020-06-30 00:00:00-04:00,50.70243835449219
2020-07-01 00:00:00-04:00,50.600894927978516
2020-07-02 00:00:00-04:00,50.93324279785156
2020-07-06 00:00:00-04:00,51.58872604370117
2020-07-07 00:00:00-04:00,51.12712097167969
2020-07-08 00:00:00-04:00,51.09019470214844
2020-07-09 00:00:00-04:00,50.84092330932617
2020-07-10 00:00:00-04:00,51.50563430786133
2020-07-13 00:00:00-04:00,51.23789978027344
2020-07-14 00:00:00-04:00,51.64411163330078
2020-07-15 00:00:00-04:00,52.29959487915039
2020-07-16 00:00:00-04:00,51.764129638671875
2020-07-17 00:00:00-04:00,51.84721374511719
2020-07-20 00:00:00-04:00,51.8841438293457
2020-07-21 00:00:00-04:00,51.91184616088867
2020-07-22 00:00:00-04:00,51.77335739135742
2020-07-23 00:00:00-04:00,51.59794616699219
2020-07-24 00:00:00-04:00,51.542564392089844
2020-07-27 00:00:00-04:00,52.567317962646484
2020-07-28 00:00:00-04:00,52.24419403076172
2020-07-29 00:00:00-04:00,52.27189254760742
2020-07-30 00:00:00-04:00,51.4871711730957
2020-07-31 00:00:00-04:00,50.15775680541992
2020-08-03 00:00:00-04:00,51.1825065612793
2020-08-04 00:00:00-04:00,51.75490188598633
2020-08-05 00:00:00-04:00,51.71797561645508
2020-08-06 00:00:00-04:00,51.6810417175293
2020-08-07 00:00:00-04:00,51.69950866699219
2020-08-10 00:00:00-04:00,51.94877243041992
2020-08-11 00:00:00-04:00,52.373443603515625
2020-08-12 00:00:00-04:00,53.48128890991211
2020-08-13 00:00:00-04:00,53.41666793823242
2020-08-14 00:00:00-04:00,53.40743637084961
2020-08-17 00:00:00-04:00,53.62900924682617
2020-08-18 00:00:00-04:00,53.81364822387695
2020-08-19 00:00:00-04:00,53.527442932128906
2020-08-20 00:00:00-04:00,53.333580017089844
2020-08-21 00:00:00-04:00,53.18586349487305
2020-08-24 00:00:00-04:00,53.77671432495117
2020-08-25 00:00:00-04:00,53.702857971191406
2020-08-26 00:00:00-04:00,53.85057067871094
2020-08-27 00:00:00-04:00,53.35204315185547
2020-08-28 00:00:00-04:00,53.63823318481445
2020-08-31 00:00:00-04:00,53.56438064575195
2020-09-01 00:00:00-04:00,53.71209716796875
2020-09-02 00:00:00-04:00,54.24755096435547
2020-09-03 00:00:00-04:00,53.29664993286133
2020-09-04 00:00:00-04:00,53.59207534790039
2020-09-08 00:00:00-04:00,53.1489372253418
2020-09-09 00:00:00-04:00,53.333580017089844
2020-09-10 00:00:00-04:00,53.36127471923828
2020-09-11 00:00:00-04:00,54.05368423461914
2020-09-14 00:00:00-04:00,54.44142532348633
2020-09-15 00:00:00-04:00,54.69069290161133
2020-09-16 00:00:00-04:00,54.88456726074219
2020-09-17 00:00:00-04:00,54.94918441772461
2020-09-18 00:00:00-04:00,54.70915603637695
2020-09-21 00:00:00-04:00,53.896732330322266
2020-09-22 00:00:00-04:00,54.06291198730469
2020-09-23 00:00:00-04:00,54.37680435180664
2020-09-24 00:00:00-04:00,54.16446304321289
2020-09-25 00:00:00-04:00,54.24755096435547
2020-09-28 00:00:00-04:00,55.00458526611328
2020-09-29 00:00:00-04:00,54.958412170410156
2020-09-30 00:00:00-04:00,54.53374099731445
2020-10-01 00:00:00-04:00,54.5429801940918
