Date,ACWI,AGG,EWW,IPCLARGECAP.MX,IVV,QQQ,SHY,SPY,TIP
2019-12-20,72.27195739746094,97.27371978759766,40.08662796020508,,297.3003234863281,204.57308959960935,75.94975280761719,296.4647827148437,97.17412567138672
2019-12-23,72.43690490722656,97.20448303222656,39.93795776367188,,297.51239013671875,205.1134033203125,75.93177795410156,296.9177551269531,97.00740814208984
2019-12-24,72.45523071289062,97.32571411132812,39.79804229736328,,297.54931640625,205.21994018554688,75.94078063964844,296.92694091796875,97.1241226196289
2019-12-26,72.84925079345703,97.41228485107422,40.0516471862793,,299.08941650390625,207.03077697753903,75.96773529052734,298.5075988769531,97.19078063964844
2019-12-27,72.89506530761719,97.542236328125,40.13909530639648,,299.0340576171875,206.8565216064453,76.02165985107422,298.4336242675781,97.22412872314452
2019-12-30,72.45523071289062,97.542236328125,39.33456802368164,,297.42022705078125,205.50079345703125,76.0485610961914,296.7882995605469,97.25745391845705
2019-12-31,72.62016296386719,97.31700897216795,39.37828826904297,,298.0934143066406,205.8881378173828,76.03959655761719,297.5092468261719,97.15743255615234
2020-01-02,73.37157440185547,97.58552551269533,40.45390319824219,,300.933837890625,209.325927734375,76.07556915283203,300.2915954589844,97.63253784179688
2020-01-03,72.7392807006836,97.87132263183594,40.15658187866211,,298.6190795898437,207.40847778320312,76.13844299316406,298.0176696777344,98.0826187133789
2020-01-06,72.90423583984375,97.79337310791016,40.34022521972656,,299.79949951171875,208.7448272705078,76.11148834228516,299.1546325683594,97.83255767822266
2020-01-07,72.72096252441406,97.68944549560548,39.96419143676758,,298.978759765625,208.7158203125,76.11148834228516,298.3134765625,97.53250122070312
2020-01-08,73.0783462524414,97.57684326171876,40.32273483276367,,300.5003662109375,210.2845916748047,76.07556915283203,299.9033508300781,97.44082641601562
2020-01-09,73.49068450927734,97.68077087402344,40.34897613525391,,302.5292358398437,212.06643676757807,76.08454132080078,301.9368896484375,97.43250274658205
2020-01-10,73.32574462890625,97.84535217285156,40.56759643554688,,301.69000244140625,211.52413940429688,76.1025161743164,301.0679626464844,97.72422790527344
2020-01-13,73.87554931640625,97.78469848632812,40.84742736816406,,303.8018493652344,213.9644470214844,76.09351348876953,303.1385498046875,97.70753479003906
2020-01-14,73.8114242553711,97.87132263183594,40.59381866455078,,303.33160400390625,213.12196350097656,76.1025161743164,302.6764221191406,97.84088897705078
2020-01-15,73.76559448242188,98.01852416992188,40.47139739990234,,304.01397705078125,213.2091064453125,76.13844299316406,303.3603820800781,97.9158935546875
2020-01-16,74.30622863769531,98.01852416992188,41.27592849731445,,306.54083251953125,215.2524261474609,76.13844299316406,305.88385009765625,97.757568359375
2020-01-17,74.50784301757812,97.90594482421876,41.9842643737793,,307.5552062988281,216.317626953125,76.1654052734375,306.8359680175781,97.59919738769533
2020-01-21,74.10464477539062,98.1830825805664,41.63446807861328,,306.8912658691406,216.2207946777344,76.18338775634766,306.235107421875,97.9158935546875
2020-01-22,74.15961456298828,98.23504638671876,41.774391174316406,,306.955810546875,216.79214477539065,76.20133209228516,306.2720947265625,97.84922790527344
2020-01-23,74.16879272460938,98.36492919921876,41.45083618164063,,307.333984375,217.4893798828125,76.22828674316406,306.6233215332031,98.04924011230467
2020-01-24,73.5548324584961,98.54682159423828,40.99609756469727,,304.5396728515625,215.6591339111328,76.2552719116211,303.8964538574219,98.26595306396484
2020-01-27,72.1894760131836,98.84994506835938,39.84176635742188,,299.5965881347656,211.20458984375,76.33609771728516,299.0251770019531,98.4909896850586
2020-01-28,72.86758422851562,98.7633285522461,40.87367248535156,,302.7874450683594,214.44862365722656,76.30015563964844,302.1587829589844,98.34097290039062
2020-01-29,72.8584213256836,98.98851013183594,41.30216217041016,,302.5754089355469,214.7972412109375,76.37205505371094,301.9091796875,98.6993408203125
2020-01-30,72.8584213256836,98.99716186523438,40.89990234375,,303.4883117675781,215.5622711181641,76.38107299804688,302.88897705078125,98.8077163696289
2020-01-31,71.5755386352539,99.29164123535156,40.10411071777344,,298.0934143066406,212.14389038085935,76.47990417480469,297.3891296386719,99.2327880859375
2020-02-03,72.06119537353516,99.25950622558594,40.88241195678711,,300.2329406738281,215.3492431640625,76.45738220214844,299.5982666015625,98.99665832519533
2020-02-04,73.29825592041016,98.92969512939452,41.310916900634766,,304.8900146484375,220.2783203125,76.37637329101562,304.16461181640625,98.57112884521484
