Price,Close
Ticker,AGG
Date,
2015-05-22,84.25423431396484
2015-05-26,84.46142578125
2015-05-27,84.54589080810547
2015-05-28,84.51517486572266
2015-05-29,84.54589080810547
2015-06-01,84.31216430664062
2015-06-02,83.98155212402344
2015-06-03,83.65090942382812
2015-06-04,83.82775115966797
2015-06-05,83.45873260498047
2015-06-08,83.58173370361328
2015-06-09,83.34341430664062
2015-06-10,83.13578033447266
2015-06-11,83.58173370361328
2015-06-12,83.48175811767578
2015-06-15,83.58173370361328
2015-06-16,83.72014617919922
2015-06-17,83.72779846191406
2015-06-18,83.70475006103516
2015-06-19,83.96615600585938
2015-06-22,83.55096435546875
2015-06-23,83.35872650146484
2015-06-24,83.48944854736328
2015-06-25,83.39717102050781
2015-06-26,83.19728088378906
2015-06-29,83.6893539428711
2015-06-30,83.6355209350586
2015-07-01,83.42445373535156
2015-07-02,83.54000854492188
2015-07-06,83.84048461914062
2015-07-07,83.95598602294922
2015-07-08,84.15633392333984
2015-07-09,83.84818267822266
2015-07-10,83.4937973022461
2015-07-13,83.3704833984375
2015-07-14,83.5091552734375
2015-07-15,83.73262786865234
2015-07-16,83.80193328857422
2015-07-17,83.80965423583984
2015-07-20,83.66329193115234
2015-07-21,83.80193328857422
2015-07-22,83.84048461914062
2015-07-23,84.07925415039062
2015-07-24,84.0638656616211
2015-07-27,84.17173767089844
2015-07-28,84.08700561523438
2015-07-29,84.01762390136719
2015-07-30,84.02535247802734
2015-07-31,84.35662841796875
2015-08-03,84.44383239746094
2015-08-04,84.19683837890625
2015-08-05,84.04247283935547
2015-08-06,84.14277648925781
2015-08-07,84.28947448730469
2015-08-10,84.18138885498047
2015-08-11,84.45926666259766
2015-08-12,84.40522766113281
2015-08-13,84.22775268554688
2015-08-14,84.18913269042969
2015-08-17,84.33576965332031
2015-08-18,84.18138885498047
2015-08-19,84.44383239746094
2015-08-20,84.57508087158203
2015-08-21,84.72172546386719
2015-08-24,84.69086456298828
2015-08-25,84.49015045166016
2015-08-26,84.09647369384766
2015-08-27,84.21226501464844
2015-08-28,84.13510131835938
2015-08-31,84.07333374023438
2015-09-01,84.32238006591797
2015-09-02,84.21409606933594
2015-09-03,84.33788299560547
2015-09-04,84.5157241821289
2015-09-08,84.31462097167969
2015-09-09,84.34558868408203
2015-09-10,84.25274658203125
2015-09-11,84.35331726074219
2015-09-14,84.37649536132812
2015-09-15,83.99750518798828
2015-09-16,83.92794799804688
2015-09-17,84.45388793945312
2015-09-18,84.52349853515625
2015-09-21,84.2991943359375
2015-09-22,84.50029754638672
2015-09-23,84.43067932128906
2015-09-24,84.53894805908203
2015-09-25,84.3919906616211
2015-09-28,84.59310913085938
2015-09-29,84.72456359863281
2015-09-30,84.75550842285156
2015-10-01,84.8214111328125
2015-10-02,85.07713317871094
2015-10-05,84.75936889648438
2015-10-06,84.96866607666016
2015-10-07,84.90663146972656
2015-10-08,84.79041290283203
2015-10-09,84.72064971923828
2015-10-12,84.93763732910156
2015-10-13,84.94537353515625
2015-10-14,85.2630844116211
2015-10-15,85.14684295654297
2015-10-16,85.0616226196289
2015-10-19,85.14684295654297
2015-10-20,84.97633361816406
2015-10-21,85.17781066894531
2015-10-22,85.1933364868164
2015-10-23,85.04609680175781
2015-10-26,85.08483123779297
2015-10-27,85.20880126953125
2015-10-28,84.95310974121094
2015-10-29,84.58893585205078
2015-10-30,84.81360626220703
2015-11-02,84.64669799804688
2015-11-03,84.4914321899414
2015-11-04,84.4914321899414
2015-11-05,84.45262145996094
2015-11-06,84.04885864257812
2015-11-09,83.99449157714844
2015-11-10,84.14979553222656
2015-11-11,84.04109954833984
2015-11-12,84.11872863769531
2015-11-13,84.28182220458984
2015-11-16,84.35164642333984
2015-11-17,84.41378021240234
2015-11-18,84.35164642333984
2015-11-19,84.39047241210938
2015-11-20,84.33611297607422
2015-11-23,84.35943603515625
2015-11-24,84.43705749511719
2015-11-25,84.47586059570312
2015-11-27,84.45262145996094
2015-11-30,84.48363494873047
2015-12-01,84.77970123291016
2015-12-02,84.67840576171875
2015-12-03,84.05518341064453
2015-12-04,84.3278579711914
2015-12-07,84.45249938964844
2015-12-08,84.48365020751953
2015-12-09,84.48365020751953
2015-12-10,84.46808624267578
2015-12-11,84.67840576171875
2015-12-14,84.28108978271484
2015-12-15,84.28890228271484
2015-12-16,84.14091491699219
2015-12-17,84.25775146484375
2015-12-18,84.43690490722656
2015-12-21,84.3590087890625
2015-12-22,84.29664611816406
2015-12-23,84.28108978271484
2015-12-24,84.3216781616211
2015-12-28,84.3216781616211
2015-12-29,84.11087799072266
2015-12-30,84.09532165527344
2015-12-31,84.3216781616211
2016-01-04,84.29048919677734
2016-01-05,84.32951354980469
2016-01-06,84.6495590209961
2016-01-07,84.64177703857422
2016-01-08,84.82913970947266
2016-01-11,84.5871353149414
2016-01-12,84.77444458007812
2016-01-13,84.9697036743164
2016-01-14,84.93840789794922
2016-01-15,85.0399398803711
2016-01-19,84.95404052734375
2016-01-20,85.02433013916016
2016-01-21,84.9072036743164
2016-01-22,84.9697036743164
2016-01-25,84.92279815673828
2016-01-26,85.0321044921875
2016-01-27,85.04774475097656
2016-01-28,85.11795806884766
2016-01-29,85.3678207397461
2016-02-01,85.26454162597656
2016-02-02,85.522705078125
2016-02-03,85.51488494873047
2016-02-04,85.60096740722656
2016-02-05,85.522705078125
2016-02-08,85.85125732421875
2016-02-09,85.84343719482422
2016-02-10,86.0547103881836
2016-02-11,86.1093978881836
2016-02-12,85.8747787475586
2016-02-16,85.66352844238281
2016-02-17,85.6165542602539
2016-02-18,85.8747787475586
2016-02-19,85.89041137695312
2016-02-22,85.91386413574219
2016-02-23,85.92951202392578
2016-02-24,85.96080017089844
2016-02-25,86.17979431152344
2016-02-26,86.02336883544922
2016-02-29,86.12506103515625
2016-03-01,85.86717224121094
2016-03-02,85.77311706542969
2016-03-03,85.87506866455078
2016-03-04,85.74176025390625
2016-03-07,85.71827697753906
2016-03-08,85.92988586425781
2016-03-09,85.8907241821289
2016-03-10,85.92988586425781
2016-03-11,85.77311706542969
2016-03-14,85.82015228271484
2016-03-15,85.74176025390625
2016-03-16,86.11017608642578
2016-03-17,86.29047393798828
2016-03-18,86.36104583740234
2016-03-21,86.17292785644531
2016-03-22,86.11803436279297
2016-03-23,86.30616760253906
2016-03-24,86.31398010253906
2016-03-28,86.37671661376953
2016-03-29,86.63536834716797
2016-03-30,86.60404205322266
2016-03-31,86.87846374511719
2016-04-01,86.80146789550781
2016-04-04,86.88782501220703
2016-04-05,87.00566101074219
2016-04-06,86.9899673461914
2016-04-07,87.1784439086914
2016-04-08,87.092041015625
2016-04-11,87.15489959716797
2016-04-12,87.01351928710938
2016-04-13,87.05279541015625
2016-04-14,86.90353393554688
2016-04-15,87.14698791503906
2016-04-18,87.13919830322266
2016-04-19,87.13130187988281
2016-04-20,86.91923522949219
2016-04-21,86.80146789550781
2016-04-22,86.80924224853516
2016-04-25,86.71504211425781
2016-04-26,86.6757583618164
2016-04-27,86.9349594116211
2016-04-28,87.10775756835938
2016-04-29,87.09989166259766
2016-05-02,87.04088592529297
2016-05-03,87.19825744628906
2016-05-04,87.23761749267578
2016-05-05,87.45795440673828
2016-05-06,87.32418060302734
2016-05-09,87.37932586669922
2016-05-10,87.41858673095703
2016-05-11,87.41858673095703
2016-05-12,87.33992004394531
2016-05-13,87.50515747070312
2016-05-16,87.35564422607422
2016-05-17,87.23761749267578
2016-05-18,86.87568664550781
2016-05-19,86.93071746826172
2016-05-20,86.98578643798828
2016-05-23,86.97006225585938
2016-05-24,86.92283630371094
2016-05-25,86.93860626220703
2016-05-26,87.0723876953125
2016-05-27,87.05661010742188
2016-05-31,87.11173248291016
2016-06-01,87.06279754638672
2016-06-02,87.28360748291016
2016-06-03,87.75667572021484
2016-06-06,87.63838958740234
2016-06-07,87.7172622680664
2016-06-08,87.748779296875
2016-06-09,87.81187438964844
2016-06-10,87.93013763427734
2016-06-13,88.00110626220703
2016-06-14,87.96167755126953
2016-06-15,88.15089416503906
2016-06-16,88.20606231689453
2016-06-17,88.14299774169922
2016-06-20,87.89865112304688
2016-06-21,87.83551025390625
2016-06-22,87.89073181152344
2016-06-23,87.74091339111328
2016-06-24,88.21400451660156
2016-06-27,88.5688247680664
2016-06-28,88.67916870117188
2016-06-29,88.61609649658203
2016-06-30,88.79743957519531
2016-07-01,88.9886474609375
2016-07-05,89.22560119628906
2016-07-06,89.39151000976562
2016-07-07,89.32832336425781
2016-07-08,89.46260833740234
2016-07-11,89.22560119628906
2016-07-12,88.95702362060547
2016-07-13,89.0833969116211
2016-07-14,89.00440216064453
2016-07-15,88.68053436279297
2016-07-18,88.69633483886719
2016-07-19,88.87801361083984
2016-07-20,88.79902648925781
2016-07-21,88.87801361083984
2016-07-22,88.89380645751953
2016-07-25,88.79118347167969
2016-07-26,88.79118347167969
2016-07-27,89.05178833007812
2016-07-28,89.04389953613281
2016-07-29,89.28092956542969
2016-08-01,89.0727767944336
2016-08-02,88.81159973144531
2016-08-03,88.90658569335938
2016-08-04,89.0727767944336
2016-08-05,88.77207946777344
2016-08-08,88.82743072509766
2016-08-09,89.05693054199219
2016-08-10,89.15982055664062
2016-08-11,88.9223861694336
2016-08-12,89.13606262207031
2016-08-15,88.97781372070312
2016-08-16,88.9223861694336
2016-08-17,89.08858489990234
2016-08-18,89.21522521972656
2016-08-19,89.01734161376953
2016-08-22,89.15189361572266
2016-08-23,89.17562866210938
2016-08-24,89.14399719238281
2016-08-25,89.04901123046875
2016-08-26,88.90658569335938
2016-08-29,89.15189361572266
2016-08-30,89.10443878173828
2016-08-31,89.08858489990234
2016-09-01,89.16627502441406
2016-09-02,89.04737854003906
2016-09-06,89.23768615722656
2016-09-07,89.28526306152344
2016-09-08,88.97600555419922
2016-09-09,88.5875015258789
2016-09-12,88.65885925292969
2016-09-13,88.4130859375
2016-09-14,88.52411651611328
2016-09-15,88.5795669555664
2016-09-16,88.64299774169922
2016-09-19,88.5716552734375
2016-09-20,88.60334777832031
2016-09-21,88.82539367675781
2016-09-22,89.00767517089844
2016-09-23,88.98396301269531
2016-09-26,89.09494018554688
2016-09-27,89.20594024658203
2016-09-28,89.22969818115234
2016-09-29,89.22969818115234
2016-09-30,89.13458251953125
2016-10-03,89.0337142944336
2016-10-04,88.73187255859375
2016-10-05,88.61276245117188
2016-10-06,88.61276245117188
2016-10-07,88.62859344482422
2016-10-10,88.5888671875
2016-10-11,88.45386505126953
2016-10-12,88.48564147949219
2016-10-13,88.61276245117188
2016-10-14,88.46180725097656
2016-10-17,88.61276245117188
2016-10-18,88.7557144165039
2016-10-19,88.80333709716797
2016-10-20,88.77159118652344
2016-10-21,88.8271713256836
2016-10-24,88.692138671875
2016-10-25,88.692138671875
2016-10-26,88.51739501953125
2016-10-27,88.2950210571289
2016-10-28,88.2950210571289
2016-10-31,88.40621185302734
2016-11-01,88.35845947265625
2016-11-02,88.46189880371094
2016-11-03,88.34254455566406
2016-11-04,88.5255355834961
2016-11-07,88.42211151123047
2016-11-08,88.27888488769531
2016-11-09,87.4592056274414
2016-11-10,87.10105895996094
2016-11-11,86.94194793701172
2016-11-14,86.59175872802734
2016-11-15,86.65542602539062
2016-11-16,86.84645080566406
2016-11-17,86.5201644897461
2016-11-18,86.2416000366211
2016-11-21,86.313232421875
2016-11-22,86.39282989501953
2016-11-23,86.09040832519531
2016-11-25,86.08248901367188
2016-11-28,86.38484191894531
2016-11-29,86.48033142089844
2016-11-30,86.13813781738281
2016-12-01,85.85432434082031
2016-12-02,86.12535858154297
2016-12-05,86.19718170166016
2016-12-06,86.18122863769531
2016-12-07,86.40443420410156
2016-12-08,86.24500274658203
2016-12-09,85.98187255859375
2016-12-12,85.90216064453125
2016-12-13,86.01378631591797
2016-12-14,85.54338836669922
2016-12-15,85.43970489501953
2016-12-16,85.49553680419922
2016-12-19,85.71878051757812
2016-12-20,85.6390151977539
2016-12-21,85.82242584228516
2016-12-22,85.82160186767578
2016-12-23,85.84557342529297
2016-12-27,85.78168487548828
2016-12-28,85.91752624511719
2016-12-29,86.18123626708984
2016-12-30,86.35709381103516
2017-01-03,86.4449691772461
2017-01-04,86.46891784667969
2017-01-05,86.82856750488281
2017-01-06,86.54084777832031
2017-01-09,86.68473052978516
2017-01-10,86.66075897216797
2017-01-11,86.76461791992188
2017-01-12,86.79661560058594
2017-01-13,86.64472198486328
2017-01-17,86.94048309326172
2017-01-18,86.56485748291016
2017-01-19,86.3410873413086
2017-01-20,86.373046875
2017-01-23,86.61280059814453
2017-01-24,86.4769287109375
2017-01-25,86.24516296386719
2017-01-26,86.30111694335938
2017-01-27,86.373046875
2017-01-30,86.33306884765625
2017-01-31,86.54084777832031
2017-02-01,86.41912078857422
2017-02-02,86.46720886230469
2017-02-03,86.4912338256836
2017-02-06,86.73947143554688
2017-02-07,86.82752227783203
2017-02-08,87.07575988769531
