Price,Close
Ticker,ACWI
Date,
2015-05-22,51.3689079284668
2015-05-26,50.6729621887207
2015-05-27,51.04140853881836
2015-05-28,50.95133972167969
2015-05-29,50.55015563964844
2015-06-01,50.51740264892578
2015-06-02,50.59926986694336
2015-06-03,50.77939987182617
2015-06-04,50.28814697265625
2015-06-05,49.98521041870117
2015-06-08,49.788700103759766
2015-06-09,49.66588592529297
2015-06-10,50.402774810791016
2015-06-11,50.55015563964844
2015-06-12,50.19808578491211
2015-06-15,49.93608856201172
2015-06-16,50.058895111083984
2015-06-17,50.09163284301758
2015-06-18,50.591087341308594
2015-06-19,50.28814697265625
2015-06-22,50.89402389526367
2015-06-23,51.0086669921875
2015-06-24,50.64840316772461
2015-06-25,50.49763488769531
2015-06-26,50.44793701171875
2015-06-29,49.1639518737793
2015-06-30,49.24679946899414
2015-07-01,49.54502487182617
2015-07-02,49.57814407348633
2015-07-06,48.99000549316406
2015-07-07,49.039703369140625
2015-07-08,48.045658111572266
2015-07-09,48.44326400756836
2015-07-10,49.470455169677734
2015-07-13,49.85151672363281
2015-07-14,50.15800476074219
2015-07-15,50.02546691894531
2015-07-16,50.38996124267578
2015-07-17,50.356807708740234
2015-07-20,50.36510467529297
2015-07-21,50.240848541259766
2015-07-22,49.967491149902344
2015-07-23,49.718971252441406
2015-07-24,49.188804626464844
2015-07-27,48.733211517333984
2015-07-28,49.31306076049805
2015-07-29,49.61956787109375
2015-07-30,49.586429595947266
2015-07-31,49.6526985168457
2015-08-03,49.495304107666016
2015-08-04,49.44559860229492
2015-08-05,49.6526985168457
2015-08-06,49.32135009765625
2015-08-07,49.23850631713867
2015-08-10,49.8846321105957
2015-08-11,49.22194290161133
2015-08-12,49.04798889160156
2015-08-13,48.998287200927734
2015-08-14,49.11425018310547
2015-08-17,49.130828857421875
2015-08-18,48.89887619018555
2015-08-19,48.44326400756836
2015-08-20,47.37467575073242
2015-08-21,46.02442169189453
2015-08-24,44.28483581542969
2015-08-25,44.202003479003906
2015-08-26,45.70134735107422
2015-08-27,46.67884063720703
2015-08-28,46.637420654296875
2015-08-31,46.27293014526367
2015-09-01,44.75700378417969
2015-09-02,45.543968200683594
2015-09-03,45.63508224487305
2015-09-04,44.77357864379883
2015-09-08,45.958160400390625
2015-09-09,45.51082992553711
2015-09-10,45.81732940673828
2015-09-11,45.908447265625
2015-09-14,45.684783935546875
2015-09-15,46.14039993286133
2015-09-16,46.78652572631836
2015-09-17,46.72026062011719
2015-09-18,45.76762008666992
2015-09-21,45.900169372558594
2015-09-22,45.088356018066406
2015-09-23,44.881263732910156
2015-09-24,44.72388458251953
2015-09-25,44.83985137939453
2015-09-28,43.77952575683594
2015-09-29,43.762962341308594
2015-09-30,44.682456970214844
2015-10-01,44.78186798095703
2015-10-02,45.55225372314453
2015-10-05,46.422035217285156
2015-10-06,46.38062286376953
2015-10-07,46.89421463012695
2015-10-08,47.30840301513672
2015-10-09,47.391231536865234
2015-10-12,47.34153366088867
2015-10-13,46.8610725402832
2015-10-14,46.91077423095703
2015-10-15,47.68117904663086
2015-10-16,47.76400375366211
2015-10-19,47.62318801879883
2015-10-20,47.540348052978516
2015-10-21,47.28355026245117
2015-10-22,47.971107482910156
2015-10-23,48.476409912109375
2015-10-26,48.285884857177734
2015-10-27,48.02079772949219
2015-10-28,48.451560974121094
2015-10-29,48.29416275024414
2015-10-30,48.10364532470703
2015-11-02,48.650367736816406
2015-11-03,48.79948425292969
2015-11-04,48.617218017578125
2015-11-05,48.5178337097168
2015-11-06,48.36043930053711
2015-11-09,47.838565826416016
2015-11-10,47.87997055053711
2015-11-11,47.79714584350586
2015-11-12,47.217281341552734
2015-11-13,46.72854232788086
2015-11-16,47.35810089111328
2015-11-17,47.37467575073242
2015-11-18,47.92967987060547
2015-11-19,48.05393600463867
2015-11-20,48.16162109375
2015-11-23,47.971107482910156
2015-11-24,48.01251983642578
2015-11-25,48.05393600463867
2015-11-27,47.987674713134766
2015-11-30,47.846839904785156
2015-12-01,48.31901931762695
2015-12-02,47.83027267456055
2015-12-03,47.300113677978516
2015-12-04,47.97938537597656
2015-12-07,47.565189361572266
2015-12-08,47.0930290222168
2015-12-09,46.84451675415039
2015-12-10,46.81137466430664
2015-12-11,45.908447265625
2015-12-14,46.07411575317383
2015-12-15,46.52973937988281
2015-12-16,47.34153366088867
2015-12-17,46.68711471557617
2015-12-18,46.02442169189453
2015-12-21,46.38249969482422
2015-12-22,46.743099212646484
2015-12-23,47.41397476196289
2015-12-24,47.35527420043945
2015-12-28,47.21270751953125
2015-12-29,47.65325164794922
2015-12-30,47.309207916259766
2015-12-31,46.83930206298828
2016-01-04,46.008575439453125
2016-01-05,46.050537109375
2016-01-06,45.35407257080078
2016-01-07,44.29679870605469
2016-01-08,43.78493118286133
2016-01-11,43.83527755737305
2016-01-12,44.12057876586914
2016-01-13,43.222721099853516
2016-01-14,43.85206604003906
2016-01-15,42.610172271728516
2016-01-19,42.86189651489258
2016-01-20,42.17383575439453
2016-01-21,42.40877914428711
2016-01-22,43.48284149169922
2016-01-25,42.83673858642578
2016-01-26,43.54997634887695
2016-01-27,43.18915939331055
2016-01-28,43.42410659790039
2016-01-29,44.35552978515625
2016-02-01,44.2716178894043
2016-02-02,43.33181381225586
2016-02-03,43.66746139526367
2016-02-04,43.79332733154297
2016-02-05,43.063297271728516
2016-02-08,42.35844421386719
2016-02-09,42.12348937988281
2016-02-10,42.11509704589844
2016-02-11,41.552886962890625
2016-02-12,42.28291320800781
2016-02-16,43.130428314208984
2016-02-17,43.910804748535156
2016-02-18,43.7261962890625
2016-02-19,43.65066909790039
2016-02-22,44.26321029663086
2016-02-23,43.608726501464844
2016-02-24,43.67584228515625
2016-02-25,44.145751953125
2016-02-26,44.03666687011719
2016-02-29,43.80170440673828
2016-03-01,44.87576675415039
2016-03-02,45.161075592041016
2016-03-03,45.49672317504883
2016-03-04,45.782020568847656
2016-03-07,45.81557846069336
2016-03-08,45.32050323486328
2016-03-09,45.56385040283203
2016-03-10,45.538673400878906
