Price,Close
Ticker,IVV
Date,
2015-05-22,180.0758819580078
2015-05-26,178.1195068359375
2015-05-27,179.823974609375
2015-05-28,179.58888244628906
2015-05-29,178.49729919433594
2015-06-01,178.80796813964844
2015-06-02,178.66525268554688
2015-06-03,179.16908264160156
2015-06-04,177.72483825683594
2015-06-05,177.33018493652344
2015-06-08,176.2386016845703
2015-06-09,176.1798858642578
2015-06-10,178.27066040039062
2015-06-11,178.87515258789062
2015-06-12,177.51492309570312
2015-06-15,176.7760009765625
2015-06-16,177.7584228515625
2015-06-17,178.00189208984375
2015-06-18,179.79039001464844
2015-06-19,178.72401428222656
2015-06-22,180.0003204345703
2015-06-23,180.0842742919922
2015-06-24,178.8101806640625
2015-06-25,178.24449157714844
2015-06-26,178.295166015625
2015-06-29,174.54640197753906
2015-06-30,174.96009826660156
2015-07-01,176.327880859375
2015-07-02,176.1168212890625
2015-07-06,175.65245056152344
2015-07-07,176.73318481445312
2015-07-08,173.7527313232422
2015-07-09,174.0651397705078
2015-07-10,176.28567504882812
2015-07-13,178.2275848388672
2015-07-14,178.97061157226562
2015-07-15,178.90309143066406
2015-07-16,180.30465698242188
2015-07-17,180.4988250732422
2015-07-20,180.56642150878906
2015-07-21,179.86561584472656
2015-07-22,179.51939392089844
2015-07-23,178.54847717285156
2015-07-24,176.67405700683594
2015-07-27,175.6102294921875
2015-07-28,177.7970428466797
2015-07-29,178.98748779296875
2015-07-30,179.04656982421875
2015-07-31,178.79331970214844
2015-08-03,178.18539428710938
2015-08-04,177.81390380859375
2015-08-05,178.48092651367188
2015-08-06,177.04554748535156
2015-08-07,176.614990234375
2015-08-10,178.85243225097656
2015-08-11,177.23977661132812
2015-08-12,177.40863037109375
2015-08-13,177.23133850097656
2015-08-14,177.83920288085938
2015-08-17,178.88621520996094
2015-08-18,178.37957763671875
2015-08-19,176.9442901611328
2015-08-20,173.18699645996094
2015-08-21,167.85934448242188
2015-08-24,160.85997009277344
2015-08-25,158.96864318847656
2015-08-26,165.21661376953125
2015-08-27,169.27784729003906
2015-08-28,169.2693634033203
2015-08-31,167.80873107910156
2015-09-01,162.72589111328125
2015-09-02,165.94276428222656
